0.000000000000000000e+00,0.000000000000000000e+00,7.023193210109763955e-05,2.594587477215326479e-04,3.755952002683241118e-04,0.000000000000000000e+00,4.008564831247596885e+04,1.489181105412063421e-04,7.275990324615209829e+03,4.595099935729449498e+04,1.089835240329535288e-03
0.000000000000000000e+00,2.859586857178249381e-06,1.274531703086781312e-04,7.669230271031969137e-06,2.397741794819320277e-04,6.002824269815026145e-04,0.000000000000000000e+00,2.378409575578183832e-05,7.885308794425529777e+04,9.789582557567242475e+03,0.000000000000000000e+00
0.000000000000000000e+00,2.001760108950665067e-07,2.647455353043661897e-08,2.999455571337392916e-05,0.000000000000000000e+00,0.000000000000000000e+00,4.814685333003517007e+04,0.000000000000000000e+00,2.959214171795934711e-02,1.539592479911922052e-03,2.419314269639986600e-06
0.000000000000000000e+00,9.077701956769800727e-08,0.000000000000000000e+00,5.313587480713065098e-06,0.000000000000000000e+00,6.783052352680803859e-06,0.000000000000000000e+00,3.425053362242413683e-07,1.322756649782360182e+04,0.000000000000000000e+00,9.126352869097054316e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.535653334982976230e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.267494975683539942e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.152127485146539402e+05,0.000000000000000000e+00,1.025531267022276744e-07,7.681483107993619232e-08,1.140046838461153813e-07
0.000000000000000000e+00,1.086451590654900586e-10,9.646090497987686173e-11,5.886460634251651865e-11,0.000000000000000000e+00,1.762055058717853331e-10,0.000000000000000000e+00,3.486765665119106118e-09,7.784425548931919366e+03,3.005314959053994071e-09,2.700736808023191673e-08
0.000000000000000000e+00,3.377824186315144222e-05,0.000000000000000000e+00,4.811827593598572497e-04,9.719158842859687564e-02,5.438992129108131030e-06,0.000000000000000000e+00,1.077186611954896773e-05,5.877691081218665570e-01,4.694700137507485938e-01,1.750126405064480074e-04
0.000000000000000000e+00,1.103690460074196987e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.008204013844648023e-07,1.066191555519662215e+05,1.669642220971922538e-09,4.441253844191947840e-07,4.302582145727064926e+03,2.340564444880123622e-09
0.000000000000000000e+00,3.039991486419580530e-03,5.657985419501965722e-05,6.967775450391278796e-03,1.148624188189888664e+05,5.746315333205321944e-03,4.774430653843169566e+05,2.797885353625441385e-03,2.769126124044576242e-05,2.680039217694255640e+05,0.000000000000000000e+00
1.274979708767170268e+04,5.402351639734601486e+04,1.838447462231678888e+06,1.197747327171350829e+06,2.020916333015238706e+03,3.367265203470156528e+06,3.557834397959058406e+05,2.615396071475996158e-05,8.424940322062993148e-04,4.419195300138315652e+05,4.811158585402654578e-03
3.562088120398523752e+05,4.919427181820405647e+06,1.165573993742288277e+07,3.905578441073950380e+06,3.902655125580370426e+06,5.611916962686449289e+06,2.368372628426631913e+06,1.014458150380310253e+05,5.905693129695632759e-03,1.014533194975011284e+06,2.970972759077627687e-03
7.573169765218833927e+05,1.025901810161331668e+07,2.665974795452453941e+07,4.552489937013737857e+06,1.101606648877448589e+07,5.320508994018219411e+06,7.535866815289879218e+06,4.143965260706835579e+03,5.950403786663287838e-04,1.827381317326323595e+06,6.756371730106804037e-06
1.031270392607610906e+06,1.432765302427809685e+07,3.876371621456713974e+07,6.318591366568464786e+06,1.738513514431557059e+07,2.757369989937501028e+06,1.534416498696858808e+07,6.179599123206638615e+04,1.098748634304624284e+05,2.845774911833529361e+06,6.175998093166967014e-04
1.260541061396338511e+06,1.727685904666329548e+07,4.993177242843349278e+07,5.856413249942319468e+06,2.213713129656476155e+07,3.324670712535893545e+06,1.754335534003222734e+07,3.294246860894358520e+01,3.909679381809276529e+06,2.379924097491172608e+06,4.424846674425067516e-03
1.482721690201823832e+06,1.873826660416588932e+07,6.147777069911062717e+07,1.315480579360886663e+07,2.127657146520999819e+07,9.437711626956097782e+06,9.492476416622452438e+06,5.037320140007121488e+06,4.526436371039140970e+06,5.974096734342116863e+06,9.123502560914765070e-04
1.657109108396681724e+06,2.268428530629026890e+07,6.948569351507672668e+07,9.738052659791439772e+06,3.369060122268484533e+07,7.463970368292850617e+04,2.976189751429292932e+07,4.798186497909491300e+05,4.107995787537790835e+06,4.488905083567094058e+06,1.794846448802798859e-03
1.776050973575166659e+06,2.481455602857577801e+07,7.604606519826084375e+07,9.839605098885066807e+06,3.641810121805799007e+07,1.072698403750984580e+05,3.128419016962251067e+07,5.814945747818204109e+04,7.752822095320560038e+06,4.154054789871282876e+06,2.666840578800426173e-03
1.865540509194994112e+06,2.578050110195083916e+07,7.961896779827746749e+07,2.175728165652509779e+07,3.794198542004811764e+07,2.430088731356756762e+06,3.184206426618097723e+07,4.771209372918892652e+06,1.099955478156302590e+06,7.276143450889632106e+06,1.783608065991881125e-03
1.940070359180090716e+06,2.778434656316826493e+07,8.214359896930617094e+07,4.154862282849867642e+07,3.541448114731092006e+07,4.463176127485558391e+06,3.584696513377686590e+07,3.481456511975515634e+06,3.032055374705742113e+06,7.335271136835487559e+06,1.167919063818211685e-03
1.975858584898232715e+06,2.421788071301087737e+07,8.722283402002668381e+07,3.728327930344285071e+07,4.086040467679472268e+07,0.000000000000000000e+00,3.402430183405994624e+07,3.014345661385336891e+06,7.142834161784719676e+06,7.225912555240392685e+06,7.179735415474922285e-03
1.935533624794923933e+06,2.887940807003363967e+07,8.311577823545959592e+07,8.200920560119818896e+06,3.488309126745784283e+07,5.484921285813298076e+06,2.893058769548505545e+07,2.055581604657848366e+06,1.004521040640989691e+07,5.809924376337513328e+06,1.049233877169698098e-03
1.778417490045461105e+06,2.434596360081388801e+07,7.560179625870734453e+07,7.339087621312863193e+06,2.957442132869714126e+07,4.955658558574090712e+06,2.659038573033272475e+07,3.770348783711334690e+06,4.080816801309771836e+06,6.149359764498102479e+06,4.491432107220449596e-03
1.519053647275985451e+06,2.036341779198677838e+07,6.136158439478020370e+07,1.136599854549632967e+07,2.523484078046526015e+07,1.596427214604871115e+05,2.466521034198434651e+07,4.041547378891045810e+02,6.388176585347669199e+06,2.475937490590749308e+06,3.438643060975166664e-03
1.255701057817385299e+06,1.762217809357639402e+07,4.807654165283618867e+07,6.463396965521899983e+06,1.882845497616317868e+07,4.425747098770541925e+03,1.831310139880359173e+07,9.761158139254869893e+05,3.602577210777816363e+06,2.732709060835464858e+06,2.162679834362289145e-03
1.038338581889356021e+06,1.419416616724377126e+07,3.806893677794125676e+07,4.303742217353384942e+06,1.434185079989758879e+07,5.254367196961036825e+04,1.234755091165260226e+07,1.070115360280978493e+05,5.379298731330187991e+06,5.269366672658438329e+05,2.141803336368517524e-02
8.454592880048614461e+05,1.134508757784016617e+07,2.926867651256074756e+07,1.034929445039801998e+06,8.728989079266559333e+06,2.101068992859152146e+06,4.266759608734209090e+06,2.623868253736640327e+06,2.438321390551207121e+06,1.095271653551149182e+06,6.517947062760104035e-03
6.861651359851853922e+05,9.109767690436769277e+06,2.263048326033660769e+07,1.453291678144065198e+06,6.409101243274386972e+06,9.580637836515996605e+05,3.415965437258852646e+06,2.220265384391914122e+06,9.038127677402119152e+05,1.079456915379502811e+06,2.488819265933028824e-03
