0.,19.496749210709226,25.484691469657815,0.7702320548533829,0.000022945265547452535,0.00001318266208604576,7.790698650789372e-7,3.2875158387544773e-7,1.1056656932433061e-9,4.711831626888033e-6,1.5271947560796744e-14,8.619396928507551e-10,2.0822169164232103e-21,7.16356562197667e-8,2.1090812422925993e-19,0.,0.,0.,2.2736317678840162e-41
0.02,20.34431906302552,28.20894346501802,0.8991299581819643,0.00003076551938519164,0.000018766595541759743,1.1161651987710805e-6,4.743102234591438e-7,1.8208461928815918e-9,4.93481610306472e-6,2.9124883986002305e-14,1.2868004729441922e-9,4.908307376368747e-21,7.963233888566497e-8,2.9224596748743074e-19,0.,0.,0.,6.830171262112474e-41
0.04,21.207522805274056,31.156780941530606,1.0462438080481429,0.00004100801025662379,0.00002668778188990397,1.5906976308106922e-6,6.798147405072266e-7,2.971304050034479e-9,5.16248229902915e-6,5.486354351704698e-14,1.9027218368970658e-9,1.1377237013454284e-20,8.835947353613314e-8,4.0170080113358054e-19,0.,0.,0.,1.999042141784695e-40
0.06,22.085809993392587,34.292092740472086,1.2136082867598579,0.00005434384776174929,0.00003786072906956959,2.255112794775528e-6,9.680406890236004e-7,4.805794457135591e-9,5.394698306458031e-6,1.021081038353953e-13,2.788726384943865e-9,2.5945004150936964e-20,9.772046202014431e-8,5.478384501707904e-19,0.,0.,0.,5.703788468728275e-40
0.08,22.978614620511365,37.717067686575234,1.403410674924147,0.00007160655723152456,0.00005330914594416028,3.177777117292535e-6,1.3696620538055026e-6,7.70600334405181e-9,5.629936090647376e-6,1.8780089514038848e-13,4.048602418161203e-9,5.822300458912997e-20,1.078081360436483e-7,7.414667792128764e-19,0.,0.,0.,1.587536002852702e-39
0.1,23.88535696256169,41.39963990763177,1.6179935754611914,0.00009382508447250992,0.00007471900486143489,4.458283953447578e-6,1.9255294839441414e-6,1.2252538509937178e-8,5.870829392164709e-6,3.414272914578763e-13,5.844320507278467e-9,1.2862769125912265e-19,1.1854609467205953e-7,9.961187960172725e-19,0.,0.,0.,4.312858937245523e-39
0.12,24.80544539010397,45.351131370483884,1.8598567544933269,0.00012226200821065307,0.00010423760243161811,6.222545099416174e-6,2.6904222569040717e-6,1.9321740230561107e-8,6.115917957687457e-6,6.137079190398805e-13,8.309054149251145e-9,2.798409045836404e-19,1.3015691572890007e-7,1.3286143241805622e-18,0.,0.,0.,1.1443166592786452e-38
0.14,25.813648521771427,49.58274289502337,2.1316580340025517,0.00015832330962787746,0.00014471803945906704,8.648412970180827e-6,3.7362261494756588e-6,3.022567995759713e-8,6.36512247270317e-6,1.0909020832676304e-12,1.175163269977893e-8,5.998094216566682e-19,1.4259566866664884e-7,1.7597076247253453e-18,0.,0.,0.,2.967011024896534e-38
0.16,26.760483407675316,54.17598193642282,2.4362131794599833,0.0002041166181944812,0.00020032861774233675,0.000011947875900306886,5.15688401299011e-6,4.6913514860776444e-8,6.6184045198390895e-6,1.9180764280965363e-12,1.648867242526896e-8,1.2669740697168028e-18,1.5588047529419087e-7,2.3148280401636543e-18,0.,0.,0.,7.521968785326322e-38
0.18,27.71881630681765,59.00637877803476,2.77649473488959,0.00026178358826282606,0.000275493574765901,0.000016422148450726205,7.076409615874339e-6,7.225872227075895e-8,6.87578815751947e-6,3.3365348363550097e-12,2.2941528239636963e-8,2.638283615938897e-18,1.7003944778886186e-7,3.0249202246098732e-18,0.,0.,0.,1.8656298583401308e-37
0.2,28.68802398877895,64.14962635062345,3.1556297678860323,0.00033431688680535243,0.00037703746740297525,0.00002245769301155754,9.65511529501424e-6,1.1046132176242126e-7,7.137390707978528e-6,5.743367468697364e-12,3.1670764902915705e-8,5.4186951898924536e-18,1.8509970700709115e-7,3.927389799887451e-18,0.,0.,0.,4.529370616012872e-37
0.22,29.667479748521203,69.6160126914025,3.5768964977988156,0.0004240593726543199,0.0005135184474127912,0.00003055681064734479,0.00001309693565480701,1.6763486240146996e-7,7.4051715418488675e-6,9.785170351266943e-12,4.338919903768541e-8,1.097739349631762e-17,2.0108728623524086e-7,5.067159340120567e-18,0.,0.,0.,1.0769613609458027e-36
0.24,30.656554894946705,75.41549211258429,4.043719791448477,0.0005357080628529721,0.0006960193458677773,0.000041368666004731075,0.000017666094851376333,2.525807777324288e-7,7.676215699467659e-6,1.6503985358235348e-11,5.900335596319034e-8,2.1950401677494762e-17,2.1821150072586013e-7,6.497838450958086e-18,0.,0.,0.,2.5092179769652082e-36
0.26,31.6546201725399,81.55764607247824,4.5596655221770765,0.0006734771556663624,0.0009388088383262682,0.00005572751959277934,0.00002369810739977257,3.779037380518211e-7,7.952921961837107e-6,2.7562202236375294e-11,7.965751183811592e-8,4.3317083808133744e-17,2.361403940847371e-7,8.283010414961958e-18,0.,0.,0.,5.731567874941486e-36
0.28,32.66104711404356,88.05164571740798,5.128433799574615,0.0008426561885216317,0.001260150597148841,0.00007469954698421908,0.000031617869334509495,5.615333151803182e-7,8.236430173087002e-6,4.558562053673453e-11,1.067855474312842e-7,8.436713658013013e-17,2.5506793930735835e-7,1.0497636508444841e-17,0.,0.,0.,1.2841647396911818e-35
0.3,33.67520932266755,94.90621630193661,5.75385108868747,0.0010477539354845212,0.0016832868061201689,0.00009963981865538056,0.000041960522301116146,8.287476945794709e-7,8.528446982277089e-6,7.468152723253783e-11,1.4217151072560175e-7,1.62390689687593e-16,2.7501500214058615e-7,1.3229577829257058e-17,0.,0.,0.,2.823517629935694e-35
0.32,34.696483682837204,102.1296036734684,6.439861248735323,0.001298700492818191,0.00223762551781196,0.00013226122096532807,0.00005539644625489408,1.2151126739324913e-6,8.831469227266414e-6,1.2121341081908084e-10,1.880197942356373e-7,3.088372064063213e-16,2.96000985645065e-7,1.658123364300499e-17,0.,0.,0.,6.095196828506543e-35
0.34,35.7242514989551,109.72954298497241,7.1908684618763825,0.001608224931509434,0.0029601644670982667,0.0001747173159937358,0.00007276899751751514,1.7698683756697078e-6,9.149086480951684e-6,1.949483003705655e-10,2.4702558605912077e-7,5.806662732833427e-16,3.180437783231013e-7,2.0671295494781035e-17,0.,0.,0.,1.2924456888841187e-34
0.36,36.75789956208098,117.71322977672861,8.010304963958028,0.001975324924727603,0.003897187037958329,0.00022970136272844286,0.00009510072933340023,2.56140251043533e-6,9.486387682992473e-6,3.1064926583265225e-10,3.2256113534179393e-7,1.0790557083917572e-15,3.411597100130105e-7,2.5636618854162458e-17,0.,0.,0.,2.6931405083365847e-34
0.38,37.796821144824875,126.08729354488102,8.90276040387582,0.0024158454595949765,0.005106269025370899,0.00030056395078123554,0.00012367525641840445,3.6836016068708997e-6,9.850503541690026e-6,4.908409644642161e-10,4.185707120602147e-7,1.982988692700149e-15,3.653635154518727e-7,3.163422113267155e-17,0.,0.,0.,5.517186789802064e-34
0.4,38.84041692510079,134.85777389150684,9.872538114604943,0.0029422148619370563,0.006658637537950129,0.0003914519259978785,0.00016006103438448882,5.264641984171567e-6,0.000010251324654701327,7.689000275570712e-10,5.396694647330947e-7,3.604750811285871e-15,3.906683053453155e-7,3.884343074436629e-17,0.,0.,0.,1.1116632648562349e-33
0.42,39.888095839705834,144.0300993281341,10.923999569548863,0.003568532515321959,0.00864192573770562,0.0005074715098099944,0.00020622653453688085,7.4783867969175664e-6,0.00001070244530640963,1.1943466727778522e-9,6.919244323189355e-7,6.483726300106684e-15,4.1708554472624845e-7,4.746824417600954e-17,0.,0.,0.,2.203970781756869e-33
0.44,40.93927586896973,153.60906878238632,12.06155013052065,0.00431072168167926,0.01116336899014611,0.0006548787249708284,0.00026442056504129453,0.000010556996101757803,0.000011222394913099826,1.8398979258941454e-9,8.820429817311477e-7,1.15419796692349e-14,4.4462503833465174e-7,5.77400106984425e-17,0.,0.,0.,4.3012118075975446e-33
0.46,41.99338475396788,163.59883583593364,13.289624188671953,0.0051866860645992125,0.01435348927422411,0.0008413004327071983,0.00033750134759386036,0.000014817971590147255,0.000011836233375419489,2.811445902579484e-9,1.118129627493234e-6,2.033994354283631e-14,4.7329492270777717e-7,6.992068212174288e-17,0.,0.,0.,8.266069168741942e-33
