,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
15,-2.00000000098827,-2.689149560117303e-09,-1.8093841642228744e-09,,-2.532746823069405e-09,-2.2394916911045946e-09,-2.2199413489736075e-09,-2.1026392961876837e-09,-1.8875855327468235e-09,,-3.4711632453567946e-09,-3.2756598240469214e-09,,,,,,
16,-2.0000000009687193,-2.669599217986316e-09,-1.7898338220918871e-09,,-2.5131964809384174e-09,-2.2199413489736075e-09,-2.2003910068426204e-09,-2.083088954056696e-09,-1.8680351906158363e-09,,-3.4516129032258074e-09,-3.2561094819159343e-09,,,,,,
17,-2.000000000949169,-2.6500488758553283e-09,-1.7702834799608998e-09,,-2.4936461388074303e-09,-2.20039100684262e-09,-2.1808406647116333e-09,-2.063538611925709e-09,-1.848484848484849e-09,,-3.4320625610948203e-09,-3.236559139784947e-09,,,,,,
18,-2.0000000009296186,-2.6304985337243412e-09,-1.7507331378299125e-09,,-2.474095796676443e-09,-2.180840664711633e-09,-2.161290322580646e-09,-2.043988269794722e-09,-1.8289345063538617e-09,,-3.412512218963833e-09,-3.2170087976539597e-09,,,,,,
19,-2.0000000009100685,-2.6109481915933537e-09,-1.7311827956989254e-09,,-2.4545454545454557e-09,-2.1612903225806454e-09,-2.1417399804496587e-09,-2.0244379276637344e-09,-1.8093841642228746e-09,,-3.3929618768328457e-09,-3.197458455522972e-09,,,,,,
20,-2.000000000890518,-2.5913978494623666e-09,-1.7116324535679379e-09,,-2.4349951124144686e-09,-2.1417399804496583e-09,-2.122189638318671e-09,-2.0048875855327473e-09,-1.7898338220918871e-09,,-3.373411534701858e-09,-3.177908113391985e-09,,,,,,
21,-2.0000000008709677,-2.571847507331379e-09,-1.6920821114369508e-09,,-2.415444770283481e-09,-2.122189638318671e-09,-2.102639296187684e-09,-1.98533724340176e-09,-1.7702834799609e-09,,-3.353861192570871e-09,-3.1583577712609976e-09,,,,,,
22,-2.0000000008514176,-2.552297165200392e-09,-1.6725317693059635e-09,,-2.395894428152494e-09,-2.1026392961876837e-09,-2.083088954056697e-09,-1.9657869012707727e-09,-1.7507331378299127e-09,,-3.334310850439884e-09,-3.1388074291300105e-09,,,,,,
23,-2.000000000831867,-2.5327468230694045e-09,-1.6529814271749761e-09,,-2.376344086021507e-09,-2.083088954056696e-09,-2.0635386119257095e-09,-1.9462365591397856e-09,-1.7311827956989254e-09,,-3.3147605083088965e-09,-3.119257086999023e-09,,,,,,
24,-2.000000000812317,-2.5131964809384174e-09,-1.6334310850439888e-09,,-2.3567937438905193e-09,-2.063538611925709e-09,-2.043988269794722e-09,-1.926686217008798e-09,-1.711632453567938e-09,,-3.295210166177909e-09,-3.099706744868036e-09,,,,,,
25,-2.0000000007927663,-2.4936461388074303e-09,-1.6138807429130015e-09,,-2.337243401759532e-09,-2.043988269794722e-09,-2.024437927663735e-09,-1.9071358748778106e-09,-1.6920821114369508e-09,,-3.275659824046922e-09,-3.0801564027370483e-09,,,,,,
26,-2.000000000773216,-2.4740957966764428e-09,-1.5943304007820142e-09,,-2.3176930596285447e-09,-2.0244379276637344e-09,-2.0048875855327477e-09,-1.8875855327468235e-09,-1.6725317693059635e-09,,-3.2561094819159348e-09,-3.0606060606060612e-09,,,,,,
27,-2.0000000007536656,-2.4545454545454552e-09,-1.574780058651027e-09,,-2.2981427174975576e-09,-2.004887585532747e-09,-1.9853372434017602e-09,-1.8680351906158363e-09,-1.6529814271749761e-09,,-3.2365591397849472e-09,-3.041055718475074e-09,,,,,,
28,-2.0000000007341154,-2.434995112414468e-09,-1.5552297165200396e-09,,-2.27859237536657e-09,-1.98533724340176e-09,-1.9657869012707727e-09,-1.8484848484848488e-09,-1.6334310850439888e-09,,-3.2170087976539597e-09,-3.0215053763440866e-09,,,,,,
29,-2.000000000714565,-2.415444770283481e-09,-1.5356793743890523e-09,,-2.259042033235583e-09,-1.9657869012707727e-09,-1.9462365591397856e-09,-1.8289345063538617e-09,-1.6138807429130015e-09,,-3.1974584555229726e-09,-3.0019550342130995e-09,,,,,,
30,-2.0000000006950147,-2.3958944281524935e-09,-1.5161290322580652e-09,,-2.2394916911045955e-09,-1.946236559139785e-09,-1.9266862170087985e-09,-1.8093841642228742e-09,-1.5943304007820144e-09,,-3.1779081133919855e-09,-2.982404692082112e-09,,,,,,
31,-2.000000000675464,-2.3763440860215064e-09,-1.4965786901270777e-09,,-2.2199413489736083e-09,-1.926686217008798e-09,-1.907135874877811e-09,-1.7898338220918871e-09,-1.574780058651027e-09,,-3.158357771260998e-09,-2.962854349951125e-09,,,,,,
32,-2.000000000655914,-2.356793743890519e-09,-1.4770283479960906e-09,,-2.200391006842621e-09,-1.9071358748778106e-09,-1.887585532746824e-09,-1.7702834799608996e-09,-1.5552297165200398e-09,,-3.138807429130011e-09,-2.9433040078201374e-09,,,,,,
33,-2.000000000636364,-2.337243401759532e-09,-1.457478005865103e-09,,-2.1808406647116337e-09,-1.8875855327468235e-09,-1.8680351906158363e-09,-1.7507331378299125e-09,-1.5356793743890523e-09,,-3.1192570869990234e-09,-2.9237536656891503e-09,,,,,,
34,-2.0000000006168133,-2.3176930596285443e-09,-1.437927663734116e-09,,-2.1612903225806462e-09,-1.868035190615836e-09,-1.8484848484848492e-09,-1.731182795698925e-09,-1.5161290322580652e-09,,-3.0997067448680363e-09,-2.9042033235581628e-09,,,,,,
35,-2.000000000597263,-2.298142717497557e-09,-1.4183773216031284e-09,,-2.141739980449659e-09,-1.8484848484848488e-09,-1.8289345063538617e-09,-1.7116324535679379e-09,-1.4965786901270777e-09,,-3.0801564027370488e-09,-2.8846529814271757e-09,,,,,,
36,-2.0000000005777125,-2.2785923753665697e-09,-1.3988269794721413e-09,,-2.122189638318672e-09,-1.8289345063538615e-09,-1.8093841642228746e-09,-1.6920821114369506e-09,-1.4770283479960906e-09,,-3.0606060606060617e-09,-2.8651026392961886e-09,,,,,,
37,-2.0000000005581624,-2.2590420332355826e-09,-1.379276637341154e-09,,-2.1026392961876845e-09,-1.8093841642228742e-09,-1.7898338220918873e-09,-1.6725317693059632e-09,-1.4574780058651032e-09,,-3.041055718475074e-09,-2.845552297165201e-09,,,,,,
38,-2.000000000538612,-2.2394916911045955e-09,-1.3597262952101667e-09,,-2.083088954056697e-09,-1.789833822091887e-09,-1.7702834799609e-09,-1.652981427174976e-09,-1.437927663734116e-09,,-3.021505376344087e-09,-2.8260019550342135e-09,,,,,,
39,-2.0000000005190617,-2.219941348973608e-09,-1.3401759530791794e-09,,-2.06353861192571e-09,-1.7702834799608996e-09,-1.7507331378299127e-09,-1.6334310850439886e-09,-1.4183773216031286e-09,,-3.0019550342131e-09,-2.8064516129032264e-09,,,,,,
40,-2.000000000499511,-2.2003910068426204e-09,-1.320625610948192e-09,,-2.0439882697947228e-09,-1.7507331378299123e-09,-1.7311827956989254e-09,-1.6138807429130013e-09,-1.3988269794721413e-09,,-2.9824046920821124e-09,-2.7869012707722393e-09,,,,,,
41,-2.000000000479961,-2.1808406647116333e-09,-1.3010752688172048e-09,,-2.0244379276637352e-09,-1.731182795698925e-09,-1.711632453567938e-09,-1.594330400782014e-09,-1.379276637341154e-09,,-2.962854349951125e-09,-2.767350928641252e-09,,,,,,
42,-2.0000000004604104,-2.1612903225806462e-09,-1.2815249266862175e-09,,-2.004887585532748e-09,-1.7116324535679379e-09,-1.6920821114369508e-09,-1.574780058651027e-09,-1.3597262952101667e-09,,-2.943304007820138e-09,-2.7478005865102647e-09,,,,,,
43,-2.0000000004408602,-2.1417399804496587e-09,-1.2619745845552304e-09,,-1.9853372434017606e-09,-1.6920821114369503e-09,-1.6725317693059637e-09,-1.5552297165200394e-09,-1.3401759530791796e-09,,-2.9237536656891507e-09,-2.728250244379277e-09,,,,,,
44,-2.0000000004213097,-2.1221896383186716e-09,-1.2424242424242428e-09,,-1.9657869012707735e-09,-1.6725317693059632e-09,-1.6529814271749761e-09,-1.5356793743890523e-09,-1.320625610948192e-09,,-2.904203323558163e-09,-2.70869990224829e-09,,,,,,
45,-2.0000000004017595,-2.102639296187684e-09,-1.2228739002932557e-09,,-1.946236559139786e-09,-1.6529814271749757e-09,-1.633431085043989e-09,-1.5161290322580648e-09,-1.301075268817205e-09,,-2.884652981427176e-09,-2.6891495601173026e-09,,,,,,
46,-2.0000000003822094,-2.083088954056697e-09,-1.2033235581622682e-09,,-1.926686217008799e-09,-1.6334310850439886e-09,-1.6138807429130015e-09,-1.4965786901270777e-09,-1.2815249266862175e-09,,-2.8651026392961886e-09,-2.6695992179863154e-09,,,,,,
47,-2.000000000362659,-2.0635386119257095e-09,-1.1837732160312811e-09,,-1.9071358748778114e-09,-1.6138807429130011e-09,-1.5943304007820144e-09,-1.4770283479960901e-09,-1.2619745845552304e-09,,-2.8455522971652014e-09,-2.650048875855328e-09,,,,,,
48,-2.0000000003431087,-2.0439882697947223e-09,-1.1642228739002938e-09,,-1.8875855327468243e-09,-1.594330400782014e-09,-1.5747800586510271e-09,-1.457478005865103e-09,-1.242424242424243e-09,,-2.8260019550342143e-09,-2.630498533724341e-09,,,,,,
49,-2.000000000323558,-2.024437927663735e-09,-1.1446725317693065e-09,,-1.868035190615837e-09,-1.5747800586510267e-09,-1.5552297165200398e-09,-1.4379276637341157e-09,-1.2228739002932557e-09,,-2.806451612903227e-09,-2.6109481915933537e-09,,,,,,
50,-2.000000000304008,-2.0048875855327477e-09,-1.1251221896383192e-09,,-1.8484848484848497e-09,-1.5552297165200394e-09,-1.5356793743890525e-09,-1.4183773216031284e-09,-1.2033235581622684e-09,,-2.7869012707722393e-09,-2.5913978494623662e-09,,,,,,
51,-2.0000000002844573,-1.9853372434017606e-09,-1.1055718475073319e-09,,-1.8289345063538623e-09,-1.535679374389052e-09,-1.5161290322580652e-09,-1.3988269794721411e-09,-1.1837732160312811e-09,,-2.7673509286412522e-09,-2.5718475073313787e-09,,,,,,
52,-2.000000000264907,-1.965786901270773e-09,-1.0860215053763446e-09,,-1.809384164222875e-09,-1.5161290322580648e-09,-1.4965786901270779e-09,-1.3792766373411538e-09,-1.1642228739002938e-09,,-2.747800586510265e-09,-2.5522971652003916e-09,,,,,,
53,-2.0000000002453566,-1.9462365591397856e-09,-1.0664711632453572e-09,,-1.7898338220918877e-09,-1.4965786901270775e-09,-1.4770283479960906e-09,-1.3597262952101665e-09,-1.1446725317693065e-09,,-2.7282502443792776e-09,-2.5327468230694045e-09,,,,,,
54,-2.0000000002258065,-1.9266862170087985e-09,-1.04692082111437e-09,,-1.7702834799609004e-09,-1.4770283479960901e-09,-1.4574780058651032e-09,-1.3401759530791792e-09,-1.1251221896383192e-09,,-2.70869990224829e-09,-2.513196480938417e-09,,,,,,
55,-2.000000000206256,-1.9071358748778114e-09,-1.0273704789833826e-09,,-1.7507331378299131e-09,-1.4574780058651028e-09,-1.437927663734116e-09,-1.3206256109481919e-09,-1.1055718475073319e-09,,-2.689149560117303e-09,-2.4936461388074295e-09,,,,,,
56,-2.0000000001867058,-1.887585532746824e-09,-1.0078201368523953e-09,,-1.7311827956989258e-09,-1.4379276637341155e-09,-1.4183773216031286e-09,-1.3010752688172046e-09,-1.0860215053763446e-09,,-2.669599217986316e-09,-2.4740957966764423e-09,,,,,,
57,-2.0000000001671556,-1.8680351906158363e-09,-9.88269794721408e-10,,-1.7116324535679385e-09,-1.4183773216031282e-09,-1.3988269794721413e-09,-1.2815249266862172e-09,-1.0664711632453572e-09,,-2.6500488758553283e-09,-2.4545454545454552e-09,,,,,,
58,-2.000000000147605,-1.8484848484848495e-09,-9.68719452590421e-10,,-1.6920821114369514e-09,-1.3988269794721411e-09,-1.3792766373411542e-09,-1.2619745845552301e-09,-1.0469208211143701e-09,,-2.6304985337243412e-09,-2.434995112414468e-09,,,,,,
59,-2.000000000128055,-1.8289345063538621e-09,-9.491691104594336e-10,,-1.672531769305964e-09,-1.3792766373411538e-09,-1.359726295210167e-09,-1.2424242424242428e-09,-1.0273704789833828e-09,,-2.6109481915933537e-09,-2.4154447702834806e-09,,,,,,
60,-2.0000000001085043,-1.8093841642228748e-09,-9.296187683284463e-10,,-1.6529814271749768e-09,-1.3597262952101665e-09,-1.3401759530791796e-09,-1.2228739002932555e-09,-1.0078201368523955e-09,,-2.5913978494623666e-09,-2.395894428152493e-09,,,,,,
61,-2.000000000088954,-1.7898338220918875e-09,-9.10068426197459e-10,,-1.6334310850439895e-09,-1.3401759530791792e-09,-1.3206256109481923e-09,-1.2033235581622682e-09,-9.882697947214082e-10,,-2.5718475073313795e-09,-2.376344086021506e-09,,,,,,
62,-2.0000000000694036,-1.7702834799609002e-09,-8.905180840664717e-10,,-1.6138807429130021e-09,-1.3206256109481919e-09,-1.301075268817205e-09,-1.183773216031281e-09,-9.68719452590421e-10,,-2.552297165200392e-09,-2.356793743890519e-09,,,,,,
63,-2.0000000000498535,-1.750733137829913e-09,-8.709677419354844e-10,,-1.5943304007820148e-09,-1.3010752688172046e-09,-1.2815249266862177e-09,-1.1642228739002936e-09,-9.491691104594336e-10,,-2.5327468230694045e-09,-2.3372434017595314e-09,,,,,,
64,-2.000000000030303,-1.7311827956989256e-09,-8.51417399804497e-10,,-1.5747800586510275e-09,-1.2815249266862172e-09,-1.2619745845552304e-09,-1.1446725317693063e-09,-9.296187683284463e-10,,-2.5131964809384174e-09,-2.317693059628544e-09,,,,,,
65,-2.0000000000107527,-1.7116324535679383e-09,-8.318670576735097e-10,,-1.5552297165200402e-09,-1.26197458455523e-09,-1.242424242424243e-09,-1.125122189638319e-09,-9.10068426197459e-10,,-2.4936461388074303e-09,-2.2981427174975568e-09,,,,,,
66,-1.9999999999912024,-1.692082111436951e-09,-8.123167155425224e-10,,-1.535679374389053e-09,-1.2424242424242426e-09,-1.2228739002932557e-09,-1.1055718475073317e-09,-8.905180840664717e-10,,-2.4740957966764428e-09,-2.2785923753665697e-09,,,,,,
67,-1.999999999971652,-1.6725317693059637e-09,-7.927663734115351e-10,,-1.5161290322580656e-09,-1.2228739002932553e-09,-1.2033235581622684e-09,-1.0860215053763444e-09,-8.709677419354844e-10,,-2.4545454545454552e-09,-2.259042033235582e-09,,,,,,
68,-1.9999999999521016,-1.6529814271749763e-09,-7.732160312805478e-10,,-1.4965786901270783e-09,-1.203323558162268e-09,-1.1837732160312811e-09,-1.066471163245357e-09,-8.51417399804497e-10,,-2.434995112414468e-09,-2.2394916911045946e-09,,,,,,
69,-1.9999999999325513,-1.633431085043989e-09,-7.536656891495605e-10,,-1.477028347996091e-09,-1.1837732160312807e-09,-1.1642228739002938e-09,-1.0469208211143697e-09,-8.318670576735097e-10,,-2.415444770283481e-09,-2.2199413489736075e-09,,,,,,
70,-1.999999999913001,-1.6138807429130017e-09,-7.341153470185732e-10,,-1.4574780058651037e-09,-1.1642228739002934e-09,-1.1446725317693065e-09,-1.0273704789833824e-09,-8.123167155425224e-10,,-2.3958944281524935e-09,-2.2003910068426204e-09,,,,,,
71,-1.9999999998934506,-1.5943304007820146e-09,-7.145650048875861e-10,,-1.4379276637341166e-09,-1.1446725317693063e-09,-1.1251221896383194e-09,-1.0078201368523953e-09,-7.927663734115353e-10,,-2.3763440860215064e-09,-2.1808406647116333e-09,,,,,,
72,-1.9999999998739002,-1.5747800586510273e-09,-6.950146627565988e-10,,-1.4183773216031292e-09,-1.125122189638319e-09,-1.105571847507332e-09,-9.88269794721408e-10,-7.73216031280548e-10,,-2.356793743890519e-09,-2.161290322580646e-09,,,,,,
73,-1.9999999998543498,-1.55522971652004e-09,-6.754643206256115e-10,,-1.398826979472142e-09,-1.1055718475073317e-09,-1.0860215053763448e-09,-9.687194525904207e-10,-7.536656891495607e-10,,-2.337243401759532e-09,-2.1417399804496583e-09,,,,,,
74,-1.9999999998347997,-1.5356793743890527e-09,-6.559139784946241e-10,,-1.3792766373411546e-09,-1.0860215053763444e-09,-1.0664711632453575e-09,-9.491691104594334e-10,-7.341153470185734e-10,,-2.3176930596285447e-09,-2.122189638318671e-09,,,,,,
75,-1.9999999998152493,-1.5161290322580654e-09,-6.363636363636368e-10,,-1.3597262952101673e-09,-1.066471163245357e-09,-1.0469208211143701e-09,-9.296187683284461e-10,-7.145650048875861e-10,,-2.298142717497557e-09,-2.102639296187684e-09,,,,,,
76,-1.999999999795699,-1.496578690127078e-09,-6.168132942326495e-10,,-1.34017595307918e-09,-1.0469208211143697e-09,-1.0273704789833828e-09,-9.100684261974588e-10,-6.950146627565988e-10,,-2.2785923753665697e-09,-2.0830889540566966e-09,,,,,,
77,-1.9999999997761486,-1.4770283479960908e-09,-5.972629521016622e-10,,-1.3206256109481927e-09,-1.0273704789833824e-09,-1.0078201368523955e-09,-8.905180840664715e-10,-6.754643206256115e-10,,-2.2590420332355826e-09,-2.063538611925709e-09,,,,,,
78,-1.9999999997565983,-1.4574780058651035e-09,-5.777126099706749e-10,,-1.3010752688172054e-09,-1.0078201368523951e-09,-9.882697947214082e-10,-8.709677419354841e-10,-6.559139784946241e-10,,-2.2394916911045955e-09,-2.043988269794722e-09,,,,,,
79,-1.999999999737048,-1.4379276637341161e-09,-5.581622678396876e-10,,-1.281524926686218e-09,-9.882697947214078e-10,-9.68719452590421e-10,-8.514173998044968e-10,-6.363636363636368e-10,,-2.219941348973608e-09,-2.024437927663735e-09,,,,,,
80,-1.9999999997174975,-1.4183773216031288e-09,-5.386119257087003e-10,,-1.2619745845552308e-09,-9.687194525904205e-10,-9.491691104594336e-10,-8.318670576735095e-10,-6.168132942326495e-10,,-2.2003910068426204e-09,-2.0048875855327473e-09,,,,,,
81,-1.9999999996979472,-1.3988269794721415e-09,-5.19061583577713e-10,,-1.2424242424242435e-09,-9.491691104594332e-10,-9.296187683284463e-10,-8.123167155425222e-10,-5.972629521016622e-10,,-2.1808406647116333e-09,-1.98533724340176e-09,,,,,,
82,-1.9999999996783968,-1.3792766373411542e-09,-4.995112414467257e-10,,-1.2228739002932561e-09,-9.296187683284459e-10,-9.10068426197459e-10,-7.927663734115349e-10,-5.777126099706749e-10,,-2.1612903225806462e-09,-1.9657869012707727e-09,,,,,,
83,-1.9999999996588465,-1.359726295210167e-09,-4.799608993157384e-10,,-1.2033235581622688e-09,-9.100684261974586e-10,-8.905180840664717e-10,-7.732160312805476e-10,-5.581622678396876e-10,,-2.1417399804496587e-09,-1.9462365591397856e-09,,,,,,
84,-1.999999999639296,-1.3401759530791798e-09,-4.6041055718475125e-10,,-1.1837732160312817e-09,-8.905180840664715e-10,-8.709677419354846e-10,-7.536656891495605e-10,-5.386119257087005e-10,,-2.1221896383186716e-09,-1.9266862170087985e-09,,,,,,
85,-1.999999999619746,-1.3206256109481925e-09,-4.4086021505376394e-10,,-1.1642228739002944e-09,-8.709677419354841e-10,-8.514173998044972e-10,-7.341153470185732e-10,-5.190615835777132e-10,,-2.102639296187684e-09,-1.907135874877811e-09,,,,,,
86,-1.9999999996001956,-1.3010752688172052e-09,-4.2130987292277663e-10,,-1.1446725317693071e-09,-8.514173998044968e-10,-8.318670576735099e-10,-7.145650048875859e-10,-4.995112414467259e-10,,-2.083088954056697e-09,-1.8875855327468235e-09,,,,,,
87,-1.9999999995806452,-1.2815249266862179e-09,-4.017595307917893e-10,,-1.1251221896383198e-09,-8.318670576735095e-10,-8.123167155425226e-10,-6.950146627565986e-10,-4.799608993157386e-10,,-2.06353861192571e-09,-1.8680351906158363e-09,,,,,,
88,-1.9999999995610949,-1.2619745845552306e-09,-3.82209188660802e-10,,-1.1055718475073325e-09,-8.123167155425222e-10,-7.927663734115353e-10,-6.754643206256112e-10,-4.6041055718475125e-10,,-2.0439882697947223e-09,-1.848484848484849e-09,,,,,,
89,-1.9999999995415445,-1.2424242424242432e-09,-3.626588465298147e-10,,-1.0860215053763452e-09,-7.927663734115349e-10,-7.73216031280548e-10,-6.559139784946239e-10,-4.4086021505376394e-10,,-2.024437927663735e-09,-1.8289345063538617e-09,,,,,,
90,-1.9999999995219941,-1.222873900293256e-09,-3.431085043988274e-10,,-1.0664711632453579e-09,-7.732160312805476e-10,-7.536656891495607e-10,-6.363636363636366e-10,-4.2130987292277663e-10,,-2.0048875855327477e-09,-1.8093841642228744e-09,,,,,,
91,-1.9999999995024438,-1.2033235581622686e-09,-3.235581622678401e-10,,-1.0469208211143706e-09,-7.536656891495603e-10,-7.341153470185734e-10,-6.168132942326493e-10,-4.017595307917893e-10,,-1.9853372434017606e-09,-1.7898338220918871e-09,,,,,,
92,-1.9999999994828934,-1.1837732160312813e-09,-3.0400782013685277e-10,,-1.0273704789833832e-09,-7.34115347018573e-10,-7.145650048875861e-10,-5.97262952101662e-10,-3.82209188660802e-10,,-1.965786901270773e-09,-1.7702834799608998e-09,,,,,,
93,-1.999999999463343,-1.164222873900294e-09,-2.8445747800586546e-10,,-1.007820136852396e-09,-7.145650048875857e-10,-6.950146627565988e-10,-5.777126099706747e-10,-3.626588465298147e-10,,-1.9462365591397856e-09,-1.7507331378299125e-09,,,,,,
94,-1.9999999994437927,-1.1446725317693067e-09,-2.6490713587487815e-10,,-9.882697947214086e-10,-6.950146627565984e-10,-6.754643206256115e-10,-5.581622678396874e-10,-3.431085043988274e-10,,-1.9266862170087985e-09,-1.7311827956989252e-09,,,,,,
95,-1.9999999994242423,-1.1251221896383194e-09,-2.4535679374389084e-10,,-9.687194525904213e-10,-6.75464320625611e-10,-6.559139784946241e-10,-5.386119257087001e-10,-3.235581622678401e-10,,-1.9071358748778114e-09,-1.7116324535679379e-09,,,,,,
96,-1.999999999404692,-1.1055718475073323e-09,-2.2580645161290373e-10,,-9.491691104594342e-10,-6.559139784946239e-10,-6.36363636363637e-10,-5.19061583577713e-10,-3.04007820136853e-10,,-1.8875855327468243e-09,-1.6920821114369508e-09,,,,,,
97,-1.9999999993851418,-1.0860215053763448e-09,-2.0625610948191622e-10,,-9.296187683284467e-10,-6.363636363636364e-10,-6.168132942326495e-10,-4.995112414467255e-10,-2.8445747800586546e-10,,-1.8680351906158363e-09,-1.6725317693059632e-09,,,,,,
98,-1.9999999993655915,-1.0664711632453577e-09,-1.8670576735092911e-10,,-9.100684261974596e-10,-6.168132942326493e-10,-5.972629521016624e-10,-4.799608993157384e-10,-2.6490713587487835e-10,,-1.8484848484848495e-09,-1.6529814271749761e-09,,,,,,
99,-1.9999999993460411,-1.0469208211143701e-09,-1.671554252199416e-10,,-8.905180840664721e-10,-5.972629521016618e-10,-5.777126099706749e-10,-4.6041055718475084e-10,-2.4535679374389084e-10,,-1.828934506353862e-09,-1.6334310850439886e-09,,,,,,
100,-1.9999999993264908,-1.027370478983383e-09,-1.476050830889545e-10,,-8.70967741935485e-10,-5.777126099706747e-10,-5.581622678396878e-10,-4.4086021505376373e-10,-2.2580645161290373e-10,,-1.8093841642228748e-09,-1.6138807429130015e-09,,,,,,
101,-1.9999999993069404,-1.0078201368523955e-09,-1.2805474095796698e-10,,-8.514173998044975e-10,-5.581622678396872e-10,-5.386119257087003e-10,-4.213098729227762e-10,-2.0625610948191622e-10,,-1.7898338220918873e-09,-1.594330400782014e-09,,,,,,
102,-1.99999999928739,-9.882697947214084e-10,-1.0850439882697987e-10,,-8.318670576735104e-10,-5.386119257087001e-10,-5.190615835777132e-10,-4.017595307917891e-10,-1.8670576735092911e-10,,-1.7702834799609002e-09,-1.574780058651027e-09,,,,,,
103,-1.9999999992678397,-9.687194525904213e-10,-8.895405669599277e-11,,-8.123167155425232e-10,-5.19061583577713e-10,-4.995112414467261e-10,-3.82209188660802e-10,-1.67155425219942e-10,,-1.7507331378299131e-09,-1.5552297165200398e-09,,,,,,
